"titleId","title"
"ZbZdruDel.1990-09-27.s005-01.toc-item15","Osnutek zakona o spreminjanju tečajnih razlik iz deponiranih deviznih prihrankov pri Narodni banki Jugoslavije v javni dolg federacije (17. točka dnevnega reda)"
"ZbZdruDel.1990-09-27.s005-01.toc-item16","Osnutek zakona o dopolnitvi zakona o sredstvih Sklada federacije za kreditiranje hitrejšega razvoja gospodarstva manj razvitih republik in avtonomnih pokrajin v obdobju 1986-1990 (18. točka dnevnega reda)"
"ZbZdruDel.1990-09-27.s005-01.toc-item17","Osnutek zakona o supergaranciji federacije za obveznosti Beograjske banke, d.d. Beograd kot garanta za VII. posojilo Evropske investicijske banke za delno financiranje gradnje odseka avtomobilske ceste "Bratstvo in enotnost" Dobanovci - Bubanj Potok (19. točka dnevnega reda)"
"ZbZdruDel.1990-09-27.s005-01.toc-item18","Pobude in predlogi ter vprašanja delegatov (20. točka dnevnega reda)"
"ZbZdruDel.1990-09-27.s005-01.toc-item19","Poročilo delegacije Skupščine Republike Slovenije v Zboru republik in pokrajin Skupščine SFRJ o poteku usklajevanja nekaterih aktov iz pristojnosti Zbora republik in pokrajin Skupščine SFRJ (nadaljevanje 9. točke dnevnega reda in sklepi)"
"ZbZdruDel.1990-09-27.s005-01.toc-item20","Obravnava polletnih rezultatov gospodarjenja (8. točka dnevnega reda)"
"ZbZdruDel.1990-09-28.s005-02.toc-item1","Sklep Ustavne komisije o napotkih za delo delegacije Skupščine Republike Slovenije v Zveznem zboru Skupščine SFRJ (k 9. točki dnevnega reda)"
"ZbZdruDel.1990-09-28.s005-02.toc-item2","Predlog zakona o ratifikaciji sklepov št. 3/89 in 4/89 Sveta za sodelovanje med SFRJ in EGS o spremembi protokola št. 3 k sporazumu z dne 2. aprila 1980 (10. točka dnevnega reda)"
"ZbZdruDel.1990-09-28.s005-02.toc-item3","Predlog zakona o ratifikaciji konvencije o ustanovitvi večstranske agencije za garantiranje investicij (11. točka dnevnega reda)"
"ZbZdruDel.1990-09-28.s005-02.toc-item4","Predlog zakona o ratifikaciji sporazuma o ustanovitvi mednarodnega biroja za tekstil in oblačila (12. točka dnevnega reda)"
"ZbZdruDel.1990-09-28.s005-02.toc-item5","Predlog zakona o ratifikaciji protokola med Zveznim izvršnim svetom Skupščine SFRJ in Vlado ZSSR o delni spremembi plačilnega sporazuma z dne 5.1.1955 (14. točka dnevnega reda)"
"ZbZdruDel.1990-09-28.s005-02.toc-item6","Predlog zakona o ratifikaciji protokola med ZIS Skupščine SFRJ in Vlado Sovjetske zveze o predčasnem odplačilu komercialnih kreditov, sklenjenih med jugoslovanskimi in sovjetskimi podjetji (15. točka dnevnega reda)"
"ZbZdruDel.1990-09-28.s005-02.toc-item7","Predlog zakona o ratifikaciji sporazuma med Zveznim izvršnim svetom Skupščine SFRJ in Vlado Malezije o izogibanju dvojnemu obdavčevanju glede davkov iz dohodka (16. točka dnevnega reda)"
"ZbZdruDel.1990-09-28.s005-02.toc-item8","Predlog stališča in sklepa v zvezi z izgonom predstavnikov Mednarodne helsinške federacije iz Jugoslavije, ki so ga izvedli organi SR Srbije"
"ZbZdruDel.1990-09-28.s005-02.toc-item9","Proceduralne zadeve"
"ZbZdruDel.1990-10-04.s006-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"ZbZdruDel.1990-10-04.s006-01.toc-item2","Določitev dnevnega reda"
"ZbZdruDel.1990-10-04.s006-01.toc-item3","Ocena stanja, nastalega zaradi nesprejetja ustavnega zakona za izvedbo ustavnega amandmaja XCVI k ustavi Republike Slovenije (1. točka dnevnega reda)"
"ZbZdruDel.1990-10-04.s006-01.toc-item4","Pobude, predlogi in vprašanja delegatov (2. točka dnevnega reda)"
"ZbZdruDel.1990-10-12.s007-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"ZbZdruDel.1990-10-12.s007-01.toc-item2","Določitev dnevnega reda"
"ZbZdruDel.1990-10-12.s007-01.toc-item3","Določitev osnutka ustave Republike Slovenije"
"ZbZdruDel.1990-10-25.s008-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"ZbZdruDel.1990-10-25.s008-01.toc-item2","Določitev dnevnega reda"
"ZbZdruDel.1990-10-25.s008-01.toc-item3","Odobritev zapisnikov 5., 6. in 7. seje ter osnutka zapisnika delovne skupne seje ob obravnavi predloga o spremembah in dopolnitvah zakona o posebnem prometnem davku (1. točka dnevnega reda)"
"ZbZdruDel.1990-10-25.s008-01.toc-item4","Predlog odloka o spremembi odloka o sestavi in številu članov Zakonodajno-pravne komisije Skupščine Republike Slovenije (2. točka dnevnega reda - zavrnjen)"
"ZbZdruDel.1990-10-25.s008-01.toc-item5","Ocena stanja v gospodarstvu Slovenije s  predlogi ukrepov za ureditev razmer na posameznih področjih (3. točka dnevnega reda - nadaljevanje točke s seji 27. septembra): predlog zakona o izdaji obveznic za pospeševanje izvoza v letu 1990; predlog zakona o dajatev pri nakupu živine, mesa, mesnih izdelkov, mleka in mlečnih izdelkov; Informacija na področju zdravstvenega varstva v Republiki Sloveniji v letu 1990 in predlogi ukrepov; Problematika izvajanja pokojninsko-invalidskega zavarovanja do konca leta 1990"
"ZbZdruDel.1990-10-25.s008-01.toc-item6","Sprejem deklaracije ob 45.obletnici obstoja Združenih narodov"
"ZbZdruDel.1990-10-25.s008-01.toc-item7","Ugotavljanje prisotnosti delegatov"
"ZbZdruDel.1990-10-25.s008-01.toc-item8","Nadaljevanje razprave o 3.a točki dnevnega reda ."
"ZbZdruDel.1990-10-25.s008-01.toc-item9","Delovni osnutek sklepa k 3.a točki dnevnega reda"
"ZbZdruDel.1990-10-25.s008-01.toc-item10","Informacija o razmerah na področju zdravstvenega varstva v Republiki Sloveniji v letu 1990 in predlogi ukrepov (3.b točka dnevnega reda - nadaljevanje)"
"ZbZdruDel.1990-10-25.s008-01.toc-item11","Problematika izvajanje pokojninskega in invalidskega zavarovanja v zadnjem trimesečju leta 1990 (3.c točki dnevnega reda - nadaljevanje)"
"ZbZdruDel.1990-10-25.s008-01.toc-item12","Ocena stanja v gospodarstvu Slovenije s predlogi ukrepov za ureditev razmer na posameznih področjih - predlog sklepa (3.a točka dnevnega reda)"
"ZbZdruDel.1990-10-25.s008-01.toc-item13","Predlog zakona o izdaji obveznic za pospeševanje izvoza v letu 1990 (3.a točka prva alinea, dnevnega reda - nadaljevanje na seji 30.10.1990)"
"ZbZdruDel.1990-10-25.s008-01.toc-item14","Predlog zakona o dajatvah pri nakupu živine, mesa, mesnih izdelkov, mleka in mlečnih izdelkov (3.a točka dnevnega reda - nadaljevanje na seji 30.10.1990)"
"ZbZdruDel.1990-10-25.s008-01.toc-item15","Informacija o razmerah na področju zdravstvenega varstva v Republiki Sloveniji v letu 1990 in predlogi ukrepov (3.b točka dnevnega reda - sprejem sklepov)"
"ZbZdruDel.1990-10-25.s008-01.toc-item16","Problematika izvajanja pokojninskega in invalidskega zavarovanja v zadnjem trimesečju 1990 - predlog sklep (3.c točka dnevnega reda - nadaljevanje na seji 30.10.1990)"
"ZbZdruDel.1990-10-25.s008-01.toc-item17","Predlog zakona o zasebnem delu (4. točka dnevnega reda - preloženo na naslednjo sejo)"
"ZbZdruDel.1990-10-30.s008-02.toc-item1","Ugotavljanje prisotnosti delegatov"
"ZbZdruDel.1990-10-30.s008-02.toc-item2","Proceduralne zadeva - informacija o usklajevalnem postopku med zbori"
"ZbZdruDel.1990-10-30.s008-02.toc-item3","Predlog za izdajo zakona o spremembah in dopolnitvah zakona o RTV Slovenija, s predlogom zakona (5. točka dnevnega reda - nadaljevanje)"
"ZbZdruDel.1990-10-30.s008-02.toc-item4","Predlog za izdajo zakona o prenehanju veljavnosti zakona o sistemu obrambe pred točo (6. točka dnevnega reda - zavrnjen)"
"ZbZdruDel.1990-10-30.s008-02.toc-item5","Predlog za izdajo zakona o prometu nepremičnin, z osnutkom zakona (7. točka dnevnega reda)"
"ZbZdruDel.1990-10-30.s008-02.toc-item6","Predlog za izdajo zakona o turistični taksi, z osnutkom zakona (8. točka dnevnega reda - odklonjen)"
"ZbZdruDel.1990-10-30.s008-02.toc-item7","Predlog zakona o dopolnitvi zakona o začasni prepovedi sečnje v gozdovih v družbeni lastnini in začasni prepovedi prometa z nepremičninami (9. točka dnevnega reda - nadaljevanje obravnave)"
"ZbZdruDel.1990-10-30.s008-02.toc-item8","Informacija predsednika Izvršnega sveta Skupščine Republike Slovenije o odnosih JLA s Slovenijo; o depolitizaciji armade"
"ZbZdruDel.1990-10-30.s008-02.toc-item9","Nadaljevanje obravnave 9. točke dnevnega reda (o amandmaju Zbora občin)"
"ZbZdruDel.1990-10-30.s008-02.toc-item10","Poročilo delegacije Skupščine Republike Slovenije v Zboru republik in pokrajin Skupščine SFRJ o poteku usklajevanja nekaterih aktov iz pristojnosti Zbora republik in pokrajin Skupščine SFRJ (10. točka dnevnega reda - predlog sklepov)"
"ZbZdruDel.1990-10-30.s008-02.toc-item11","Informacija o postopku obravnave aktov iz pristojnosti Zbora republik in pokrajin in Zveznega zbora Skupščine SFRJ v zborih Skupščine Republike Slovenije (k 10. točki dnevnega reda)"
"ZbZdruDel.1990-10-30.s008-02.toc-item12","Predlog odloka o soglasju k zakonom, ki jih je Skupščina SFRJ sprejela kot začasne ukrepe (k 10. točki dnevnega reda)"
"ZbZdruDel.1990-10-30.s008-02.toc-item13","Informacija delegatov iz Republike Slovenije v Zveznem zboru Skupščine SFRJ v zvezi z nekaterimi zakoni iz pristojnosti zveznega zbora Skupščine SFRJ (11. točka dnevnega reda - predlog sklepa)"
"ZbZdruDel.1990-10-30.s008-02.toc-item14","Osnutek zakona o garanciji za obveznosti Razvojnega sklada EFTE za Jugoslavijo (12. točka dnevnega reda - predlog sklepa)"
"ZbZdruDel.1990-10-30.s008-02.toc-item15","Pobuda za garancijo države Republike Slovenije na dinarske in devizne hranilne vloge občanov (13. točka dnevnega reda - nadaljevanje)"
"ZbZdruDel.1990-10-30.s008-02.toc-item16","Pobude, predlogi in vprašanja delegatov (14. točka dnevnega reda)"
"ZbZdruDel.1990-10-30.s008-02.toc-item17","Ugotovitev prisotnosti delegatov"
"ZbZdruDel.1990-10-30.s008-02.toc-item18","Pobuda za garancijo države Republike Slovenije za dinarske in devizne hranilne vloge občanov (13. točka dnevnega reda - sprejem predloga ugotovitev in sklepov)"
"ZbZdruDel.1990-10-30.s008-02.toc-item19","Predlog zakona o dajatvah pri nakupu živine, mesa, mesnih izdelkov, mleka in mlečnih izdelkov (3.a točka dnevnega reda - nadaljevanje s seje 25.10.1990; sprejem)"
"ZbZdruDel.1990-10-30.s008-02.toc-item20","Problematika izvajanje pokojninskega in invalidskega zavarovanja v zadnjem trimesečju leta 1990 (3.c točka dnevnega reda - nadaljevanje s seje 25.10.1990; sprejem predloga sklepa)"
"ZbZdruDel.1990-10-30.s008-02.toc-item21","Predlog zakon o izdaji obveznic za pospeševanje izvoza v letu 1990 (3.a točka dnevnega reda - nadaljevanje s seje 25.10.1990; odločanje preloženo na naslednjo sejo)"
"ZbZdruDel.1990-10-30.s008-02.toc-item22","Predlog za izdajo zakona o spremembah in dopolnitvah zakona o RTV Slovenija, s predlogom zakona (5. točka dnevnega reda - nadaljevanje; sprejem)"
"ZbZdruDel.1990-10-30.s008-02.toc-item23","Predlog priporočila o imenovanju in sestavi članov Sveta RTV (k 5. točki dnevnega reda)"
"ZbZdruDel.1990-11-08.s009-01.toc-item1","Ugotavljaje prisotnosti delegatov"
"ZbZdruDel.1990-11-08.s009-01.toc-item2","Določitev dnevnega reda"
"ZbZdruDel.1990-11-08.s009-01.toc-item3","Obravnava in usklajevanje različnih odločitev zborov (1. točka dnevnega reda): Predlog zakona o izdaji obveznic za pospeševanje izvoza v letu 1990 (usklajevalni postopek); Predlog zakona o dopolnitvi zakona o začasni prepovedi sečnje v gozdovih v družbeni lastnini in začasni prepovedi prometa z nepremičninami v družbeni lastnini (usklajevalni postopek); Predlog zakona o spremembah in dopolnitvah zakona o RTV Slovenija (usklajevalni postopek)"
"ZbZdruDel.1990-11-08.s009-01.toc-item4","Predlog zakona o posebnem prispevku solidarnosti za odpravljanje posledic poplav v letu 1990 (2. točka dnevnega reda)"
"ZbZdruDel.1990-11-08.s009-01.toc-item5","Poročilo o škodi in posledicah po poplavah na območju Celja in pobuda, da se problematika reševanja posledic katastrofalnih poplav v Sloveniji obravnava kot 1. točka dnevnega reda na skupni seji zborov 20.11.1990 (k 2. točki dnevnega reda)"
"ZbZdruDel.1990-11-08.s009-01.toc-item6","Predlog, da delegati prispevajo po 1.000 din za poplave (k 2. točki dnevnega reda - usklajevalni postopek)"
"ZbZdruDel.1990-11-08.s009-01.toc-item7","Nadaljevanje obravnave poročila o škodi in posledicah po poplavah na območju Celja in pobuda, da se problematika reševanja posledic katastrofalnih poplav v Sloveniji obravnava 1. točka dnevnega reda skupne seje vseh zborov dne 20.12.1990"
"ZbZdruDel.1990-11-08.s009-01.toc-item8","Stališča Skupščine Republike Slovenije do nekaterih zakonov iz pristojnosti Zveznega zbora Skupščine SFRJ (3. točka dnevnega reda): k predlogu za izdajo zakona o spremembah in dopolnitvah zakona o nadomestilih osebnega dohodka delegatov v Skupščini SFRJ in o osebnih dohodkih funkcionarjev, ki jih razglasi, voli in imenuje Skupščina SFRJ k predlogu za izdajo zakona o spremembi zakona o temeljih sistema državne uprave in o Zveznem izvršnem svetu ter zveznih upravnih organih; k predlogu za izdajo zakona o spremembi in dopolnitvi zakona o popisu prebivalstva, gospodinjstev, stanovanj in kmetijskih gospodarstev v letu 1991"
"ZbZdruDel.1990-11-08.s009-01.toc-item9","Pobuda za dodatni sklep glede tolmačenja "dobička" v zvezi s spremembami zakona o računovodstvu"
"ZbZdruDel.1990-11-08.s009-01.toc-item10","Imenovanje usklajevalne medzborovske komisije"
"ZbZdruDel.1990-11-08.s009-01.toc-item11","Nadaljevanje obravnave predloga zakona o posebnem prispevku solidarnosti za odpravljanje posledic poplav v letu 1990 (2. točka dnevnega reda)"
"ZbZdruDel.1990-11-08.s009-01.toc-item12","Predlog zakona o izdaji obveznic za pospeševanje izvoza v letu 1990 (nadaljevanje 1. točke dnevnega reda - poročilo usklajevalne skupine in sprejem zakona)"
"ZbZdruDel.1990-11-08.s009-01.toc-item13","Predlog za izdajo zakona o turistični taksi, z osnutkom zakona (1. točka dnevnega reda - poročilo usklajevalne skupine, sprejem predloga za izdajo zakona)"
"ZbZdruDel.1990-11-08.s009-01.toc-item14","Predlog zakona o spremembah in dopolnitvah zakona o RTV Slovenija (1. točka dnevnega reda - poročilo skupne komisije in predlog za uskladitev na skupni seji vseh zborov Skupščine RS)"
"ZbZdruDel.1990-11-08.s009-01.toc-item15","Pismo Društva novinarjev Slovenije predsedniku Zbora združenega dela (v zvezi z razpravo o zakonu o RTV)"
"ZbZdruDel.1990-11-08.s009-01.toc-item16","Predlog zakona o dopolnitvi zakona o začasni prepovedi sečnje v gozdovih v družbeni lastnini in začasni prepovedi prometa z nepremičninami v družbeni lastnini (1. točka dnevnega reda - poročilo skupne komisije in predlog za uskladitev na skupni seji vseh zborov Skupščine RS)"
"ZbZdruDel.1990-11-08.s009-01.toc-item17","Dopolnitev predloga o denarnem prispevku delegatov DPZ, ZO in ZZD za poplavljena področja (k 2. točki dnevnega reda)"
"ZbZdruDel.1990-11-08.s009-01.toc-item18","Umik pobude poslanskega kluba ZSMS - LS o podpori Predsedstvu RS o proučitvi ustavnosti in zakonitosti sklepa Predsedstva SFRJ o poveljstvu 5. armadnega območja nad TO Republike Slovenije"
"ZbZdruDel.1990-11-20.s010-01.toc-item1"," Ugotavljanje prisotnosti delegatov zbora"
"ZbZdruDel.1990-11-20.s010-01.toc-item2","Določanje dnevnega reda"
"ZbZdruDel.1990-11-20.s010-01.toc-item3","Odobritev zapisnika 8. seje (1. točka dnevnega reda)"
"ZbZdruDel.1990-11-20.s010-01.toc-item4","Problematika reševanja posledic katastrofalnih poplav v Sloveniji (2. točka dnevnega reda -  prekinjena)"
"ZbZdruDel.1990-11-20.s010-01.toc-item5","Predlog odloka o spremembah in dopolnitvah odloka o ustanovitvi, nalogah, sestavi in številu članov Komisije Skupščine Republike Slovenije za spremljanje preobrazbe družbene lastnine (4. točka dnevnega reda)"
"ZbZdruDel.1990-11-20.s010-01.toc-item6","(5. TOČKO DNEVNEGA REDA)"
"ZbZdruDel.1990-11-20.s010-01.toc-item7","Predlog za izdajo zakona o zadrugah z osnutkom zakona (9. točka dnevnega reda - glej še usklajevanje)"
"ZbZdruDel.1990-11-20.s010-01.toc-item8","Ugotavljanje prisotnosti delegatov"
"ZbZdruDel.1990-11-20.s010-01.toc-item9","Predlog za izdajo zakona o zadrugah z osnutkom zakona (9. točka dnevnega reda - nadaljevanje)"
"ZbZdruDel.1990-11-20.s010-01.toc-item10","Sporazumni predlog usklajevalne komisije glede predloga odloka o spremembi odloka o sestavi in številu članov Zakonodajno-pravne komisije Skupščine Republike Slovenije"
"ZbZdruDel.1990-11-20.s010-01.toc-item11","Zahteva Zbora združenega dela, da se o zakonu o RTV ponovno glasuje"
"ZbZdruDel.1990-11-20.s010-01.toc-item12","Predlog za izdajo zakona o preoblikovanju POZD (10. točka dnevnega reda - prekinjena)"
"ZbZdruDel.1990-11-20.s010-01.toc-item13","Predlog za izdajo zakona o zavodih z osnutkom zakona (11. točka dnevnega reda - še usklajevanje) ter uvodna beseda predstavnice Izvršnega sveta k 12. točki dnevnega reda"
"ZbZdruDel.1990-11-20.s010-01.toc-item14","Ugotavljanje prisotnosti delegatov"
"ZbZdruDel.1990-11-20.s010-01.toc-item15","Predlog za izdajo zakona o zavodih z osnutkom zakona (nadaljevanje 11. točke dnevnega reda)"
"ZbZdruDel.1990-11-21.s010-02.toc-item1","Ugotavljanje prisotnosti delegatov"
"ZbZdruDel.1990-11-21.s010-02.toc-item2","Vprašanje zaupnice predsedniku Zbora združenega dela"
"ZbZdruDel.1990-11-21.s010-02.toc-item3","Predlog za izdajo zakona o imenovanju in razrešitvi poslovodnih organov ter o imenovanju delegatov družbene skupnosti v organe upravljanja podjetij in organizacij, ki opravljajo dejavnosti posebnega pomena z osnutkom zakona (12. točka dnevnega reda)"
"ZbZdruDel.1990-11-21.s010-02.toc-item4","Predlog za izdajo zakona o spremembi zakona o pokojninskem in invalidskem zavarovanju s predlogom zakona (3. točka dnevnega reda - še usklajevanje)"
"ZbZdruDel.1990-11-21.s010-02.toc-item5","Predlog za izdajo zakona o privatizaciji podjetij z osnutkom zakona (6. točka dnevnega reda), Predlog za izdajo zakona o Agenciji Republike Slovenije z osnutkom zakona (7. točka dnevnega reda) in Predlog za izdajo zakona o Skladu Republike Slovenije za razvoj z osnutkom zakona (8. točka dnevnega reda)"
"ZbZdruDel.1990-11-27.s010-03.toc-item1","Ugotavljanje prisotnosti delegatov"
"ZbZdruDel.1990-11-27.s010-03.toc-item2","Pobuda, da Zbor združenega dela uvrsti na dnevni red nadaljevanje 10. seje predlog zakona o začasni ureditvi ugovora vesti v vojaški službi (24. točka dnevnega reda)"
"ZbZdruDel.1990-11-27.s010-03.toc-item3","Informacija Odbora za varstvo potrošnikov v zvezi z leasing pogodbami podjetja Trend (5. točka dnevnega reda)"
"ZbZdruDel.1990-11-27.s010-03.toc-item4","Predlog za izdajo zakona o preoblikovanju POZD (10. točka dnevnega reda - nadaljevanje)"
"ZbZdruDel.1990-11-27.s010-03.toc-item5","Predlog za izdajo zakona o civilnih invalidih vojne z osnutkom zakona (13. točka dnevnega reda)"
"ZbZdruDel.1990-11-27.s010-03.toc-item6","Predlog zakona o spremembah in dopolnitvah zakona o orožju (14. točka dnevnega reda)"
"ZbZdruDel.1990-11-27.s010-03.toc-item7","Predlog za izdajo zakona o spremembah in dopolnitvah zakona o varnosti na žičnicah in vlečnicah z osnutkom zakona (15. točka dnevnega reda)"
